address,score,grade,kind,pro_tx_hash,valid,status,stale,headers_synced,headers_target,headers_per_sec,filter_headers_synced,filters_synced,filters_per_sec,advertised_height,connect_ms,avg_ping_ms,bytes_received,timeouts,validation_failures,total_secs,error
8.222.137.204:9999,99.7,A,Regular,0f4a76a306ee6de7a6553e277be0a3a3a123b57e4a267827c823d72488367ca6,TRUE,done,FALSE,52691,52611,4978.9,52691,52691,9108.2,2502691,71,81,27088267,0,0,14.06,
159.65.11.8:9999,99.7,A,Regular,a3ec7755fcb5a3ccc47f14f985c979e97c5f5b518cc514cdba44c5de76f84451,TRUE,done,FALSE,52645,52611,3985.4,52645,52645,6247.2,2502645,77,81,27341118,0,0,18.31,
8.222.130.119:9999,99.7,A,Regular,6aaf5c72fc4bc2292b3bdf92ddbec6fe1d012827ac0dc76785fe5ed828a7012d,TRUE,done,FALSE,52678,52611,4642.7,52678,52678,8182.6,2502678,79,81,27027175,0,0,14.64,
8.219.143.214:9999,99.7,A,Regular,3fd286839c0849b89ef2d9a43568fb6203bb3ed216c56f5f45bdc76bfe0a339e,TRUE,done,FALSE,52698,52611,6583.7,52698,52698,10888,2502698,103,82,27063807,0,0,11.86,
8.219.4.138:9999,99.7,A,Regular,fb9c323b7950553ca4575f7ed8a780f3c911e31b10279897bc9de15504bdb491,TRUE,done,FALSE,52698,52611,5972.9,52698,52698,10966.1,2502698,110,82,27521513,0,0,12.11,
8.222.149.162:9999,99.7,A,Regular,f73753d4fa35362e32b183f25e93e38e4bc154ec314e28622cde46f0e02ff059,TRUE,done,FALSE,52687,52611,8377.8,52687,52687,15410.4,2502687,77,82,27484439,0,0,8.79,
8.222.133.79:9999,99.7,A,Regular,f39db6659488d079ad1268b9350ab7822d0b837f5d79306fb58ef33c82733611,TRUE,done,FALSE,52665,52611,5117.7,52665,52665,9717.2,2502665,188,78,27487205,0,0,13.79,
8.219.187.175:9999,99.7,A,Regular,2afbb1b78cba298e9878084c0e80daa974b55b977e9d91696c0cf137ee28ec4d,TRUE,done,FALSE,52692,52611,6598.4,52692,52692,12169.1,2502692,81,82,27556089,0,0,10.95,
139.59.243.139:9999,99.6,A,Regular,7251a2cd116346b816f36d16783babe7b8bcfce584a25114f0b3b151646e6b3f,TRUE,done,FALSE,52660,52611,6547.1,52660,52660,11730.3,2502660,83,83,27190800,0,0,11.04,
157.230.244.227:9999,99.6,A,Regular,ea635587b79e4cb0f68f8700cc8e53bb14e3af2d4c3f8920a9dfff0ae455eb3d,TRUE,done,FALSE,52653,52611,6793.2,52653,52653,11702,2502653,78,83,26807588,0,0,10.73,
8.219.201.242:9999,99.6,A,Regular,db6173089d0d77e4ec29a000e637ed2e999f9a3484440031798c269e1ea78dc8,TRUE,done,FALSE,52700,52611,5478.8,52700,52700,10269.2,2502700,78,83,27144844,0,0,11.86,
8.219.1.166:9999,99.6,A,Regular,9ea499507be1f57320e1efad2e334e9e3c7d37c726162d08b363ecb300131a32,TRUE,done,FALSE,52688,52611,6485.8,52688,52688,11289.1,2502688,79,84,27542121,0,0,11.34,
139.59.120.106:9999,99.6,A,Regular,504eb62e26d64f87ab0f0be2f0f4a0ff1f44ce5c9ad41b0fb024c2c2cef826dc,TRUE,done,FALSE,52687,52611,6623.1,52687,52687,11618.9,2502687,108,84,27512041,0,0,11.89,
8.219.126.185:9999,99.6,A,Regular,253192e9a5b1a79c7f107abd0fe9082e44f94c879e639ecc53bf01101004815b,TRUE,done,FALSE,52693,52611,3261,52693,52693,5313.3,2502693,137,84,27248689,0,0,21.91,
8.219.113.65:9999,99.6,A,Regular,77fb3f94bb971ca614bfbad69230d6f6aa14625bb8970f10f05d7502d9aba0e6,TRUE,done,FALSE,52701,52611,5032.9,52701,52701,9653.4,2502700,186,81,27121458,0,0,13.98,
128.199.105.223:9999,99.6,A,Regular,86847206fce8c50b6035b5fca7237ab1aacfaeb4da8e06fc9c5f741e3539a48b,FALSE,done,FALSE,52678,52611,7400.8,52678,52678,11677.8,2502678,71,85,26791934,0,0,11.38,
8.219.212.26:9999,99.6,A,Regular,5273fdc82f2f9d78b642b8f4d7a02d1e28d97e090b460f7de2e4a971de6ab041,TRUE,done,FALSE,52690,52611,5083.2,52690,52690,9031.6,2502690,85,85,27214596,0,0,14.44,
8.219.200.247:9999,99.6,A,Regular,2fd8fa0aab4f2d0bf6c967daacb7d863bde05d0fdf4377f8ec85f3a57d4cb1b1,TRUE,done,FALSE,52699,52611,6325.9,52699,52699,11259.9,2502699,82,86,27211565,0,0,10.85,
104.248.159.169:9999,99.6,A,Regular,f8e015aa449e93b44e9cfdca9108d61099a5c644ebc9814907343743d41db6bf,TRUE,done,FALSE,52665,52611,7469.6,52665,52665,12445.2,2502665,186,82,27538825,0,0,10.15,
8.222.150.74:9999,99.6,A,Regular,a8f4c7aa384de6b59b4303d9fa0f96101ff02a64aa44254708bdc158404f8ce3,TRUE,done,FALSE,52694,52611,8555.1,52694,52694,14216.4,2502694,81,86,26973274,0,0,8.95,
8.219.141.238:9999,99.6,A,Regular,d87d092a516243d5bed4dea3489b8b0e6eb9db2fde7ed95e046f1716500ae41f,TRUE,done,FALSE,52680,52611,7709.8,52680,52680,12893.2,2502680,85,86,27418006,0,0,9.65,
8.219.196.16:9999,99.6,A,Regular,b5f7d8d370848eb07aadd1b70e2fd95ef2dad03175cf3aad80833fea41b90808,TRUE,done,FALSE,52657,52611,4326.6,52657,52657,8007.9,2502657,225,79,27275758,0,0,15.57,
128.199.82.102:9999,99.6,A,Regular,243c4d3f0f5b7f41b480cd98386ddf6552c6235411fae6e8aa290d987b7ee43c,TRUE,done,FALSE,52650,52611,3974.4,52650,52650,7674.1,2502649,316,72,26992742,0,0,16.88,
8.219.223.98:9999,99.6,A,Regular,909a3df4545a01c260d3bf1d26b012a94c0ac5b7b126393c69b0a7cfb6120cd3,TRUE,done,FALSE,52700,52611,6951.5,52700,52700,12380.6,2502700,91,89,27555996,0,0,10.96,
128.199.137.10:9999,99.6,A,Regular,42dc02b4f96b2a3cfde0d5836c780f6945ea8be8ee4dd80b843e8d36d38b9c57,TRUE,done,FALSE,52660,52611,6580.7,52660,52660,11502.4,2502660,290,75,27264211,0,0,11.71,
8.222.145.160:9999,99.6,A,Regular,c5ed02ad5c1e540a0a7ec48a33722a8c9ac0cfbe9884e737f38f749449ba8b63,TRUE,done,FALSE,52687,52611,6457,52687,52687,11606.5,2502687,81,90,27113160,0,0,10.76,
8.222.131.215:9999,99.6,A,Regular,fba2d3c2e57457c31152e2779b8dd6178e80f9c9d766896b3ad39b1b0ae39f52,TRUE,done,FALSE,52685,52611,4690,52685,52685,8687.7,2502685,80,90,27552853,0,0,14.28,
43.229.77.46:9999,99.6,A,Regular,11e865b0d157b8ddd090c29dad2e1bc3cd018040423db395919c88b9fceb77b1,TRUE,done,FALSE,52642,52611,3858.5,52642,52642,7729.2,2502642,37,92,26895098,0,0,17.46,
178.128.107.166:9999,99.5,A,Regular,4766f8119ac209c337ddc15c49ce541868cfa942a35a9a40d0d83769ccda634e,TRUE,done,FALSE,52660,52611,6632.9,52660,52660,10849.7,2502660,258,82,27179826,0,0,12.09,
8.222.132.173:9999,99.5,A,Regular,351b7dec7244afb215f2adf487c6a11e27b2a7e37a613a7151122af33fa73814,TRUE,done,FALSE,52665,52611,5164,52665,52665,8847.9,2502665,98,93,27449509,0,0,13.56,
8.222.135.26:9999,99.5,A,Regular,4940912ca4ac064951901a2ef1b01f45f2472ce922ae286623c6593548fe9ffe,TRUE,done,FALSE,52694,52611,8052.8,52694,52694,14902.9,2502694,71,94,27557195,0,0,8.51,
8.219.67.30:9999,99.5,A,Regular,7ccf6225bb10c0db3b2964cb375027d4ab105cde00516302b7769e1be3c3208b,TRUE,done,FALSE,52697,52611,9242.6,52697,52697,14973.2,2502697,93,94,27439728,0,0,8.34,
178.128.80.241:9999,99.5,A,Regular,f856bb047fc076d55a535f7352fe64071eaff7b57408d57bdea3fa24d2d26704,TRUE,done,FALSE,52614,52611,2893.7,52614,52614,5142.1,2502614,167,94,25101809,0,0,21.27,
8.222.138.235:9999,99.5,A,Regular,bd7b43711f45ecccaa96fedbfebb86afc99984b69ba529ad63f67ddab81546c2,TRUE,done,FALSE,52691,52611,5342.9,52691,52691,8463.8,2502691,80,97,27550861,0,0,14.23,
165.22.62.245:9999,99.5,A,Regular,d79b39521820e06b784ad7b1fcd43ffd438e77f393036d806a4415f8293315b3,TRUE,done,FALSE,52678,52611,8629.9,52678,52678,13333,2502678,85,98,27122027,0,0,10.4,
8.219.230.37:9999,99.5,A,Regular,9a532f48c9d02dd3397902aee664480930ef79c801d0358327f9510202c8e1bb,TRUE,done,FALSE,52700,52611,5921.9,52700,52700,9490.3,2502700,244,90,27429578,0,0,13.49,
8.219.170.241:9999,99.5,A,Regular,a02621c243c6dde1c28e407a1de3c412d8c0d1a6968eccfe949cb5ad0d760d21,TRUE,done,FALSE,52683,52611,6086.3,52683,52683,10944,2502683,317,83,27244193,0,0,11.9,
8.219.220.92:9999,99.5,A,Regular,d1744c64411f086e2ba216ae3f556ba81fdce32572acf09115b8825435257607,TRUE,done,FALSE,52655,52611,6776.5,52655,52655,11757.1,2502655,406,76,26853543,0,0,10.9,
8.222.139.231:9999,99.4,A,Regular,ab1e7eaee845f19a6479c49ef16264056f651946ebe98a89d3d15e3e31ca1a66,TRUE,done,FALSE,52687,52611,5695.4,52687,52687,10507.6,2502687,86,108,27387661,0,0,13.73,
8.219.210.37:9999,99.4,A,Regular,a9681805cce223de1273e6b0f1a87b62863c7cdccd346389565461b56a25bf3b,TRUE,done,FALSE,52689,52611,7131.1,52689,52689,11867.3,2502689,87,109,27391631,0,0,10.8,
178.128.223.175:9999,99.4,A,Regular,8a6c50d08966564b695c470c5cf5b13bea300b25b64f525ad61337d122bfd652,TRUE,done,FALSE,52665,52611,6349.6,52665,52665,10809.7,2502665,71,110,27326819,0,0,11.09,
8.222.151.173:9999,99.3,A,Regular,39dc316d08009d6a89c0edc2ce9c94d2174fab20e7555ebf6ecd47ca32355ad0,TRUE,done,FALSE,52693,52611,7047.8,52693,52693,12298,2502693,577,70,27284817,0,0,10.92,
8.222.148.183:9999,99.3,A,Regular,ff4f88b1d43977167a9e7b70ea43cce316325888353a6ba8a75a0d1cd86d84eb,TRUE,done,FALSE,52694,52611,4409.9,52694,52694,7315.1,2502694,170,110,27200996,0,0,16.83,
165.22.62.28:9999,99.3,A,Regular,87454dd0a2250b01d3c0c7063a5511bf05e7903d9562b98204487a72897d6b80,TRUE,done,FALSE,52674,52611,5561.4,52674,52674,10045.7,2502674,70,113,27719813,0,0,11.93,
167.172.67.55:9999,99.3,A,Regular,654d13a812c3917635007d93907b01c6f41b3b8b2db4f1c9a0a082c155b0d1ab,TRUE,done,FALSE,52666,52611,6714.9,52666,52666,12182.2,2502666,78,113,27334675,0,0,10.32,
159.65.4.145:9999,99.3,A,Regular,ebc9c9553525f6c5904a62ded6aada7b2c256008fa917f8a482a567de05349a9,FALSE,done,FALSE,52673,52611,5925.3,52673,52673,10277.7,2502673,70,115,27038361,0,0,12.19,
8.219.155.151:9999,99.3,A,Regular,ac898a69e4260ddba3b76dd722bfd1f0ce92d2dd680adb150bf31b07511d6188,TRUE,done,FALSE,52696,52611,6396.9,52696,52696,11481.1,2502696,571,75,27052587,0,0,11.02,
139.59.231.57:9999,99.3,A,Regular,512c1870efe0552dd3539a39c3b209ee09d7c900a45bfee33f9efd272c819187,TRUE,done,FALSE,52680,52611,8749.8,52680,52680,15555.6,2502680,179,115,27726025,0,0,8.48,
8.222.144.32:9999,99.3,A,Regular,96c95d2198b61016fede2f39a0d16745c10accd83709e2ef0c3a8c9b7269c89b,TRUE,done,FALSE,52690,52611,5785.6,52690,52690,10084.9,2502690,78,120,27214539,0,0,12.14,
68.183.188.215:9999,99.2,A,Regular,5ebca6771fd193711c70f72f96ab1df7352714633b70368cd4d2b2964a03ff3e,TRUE,done,FALSE,52631,52611,3336.8,52631,52631,5961.1,2502631,145,126,26510691,0,0,21.74,
8.219.234.148:9999,99.2,A,Regular,a5d0af51d7e64900f2bcd3085dfe34a151085f208bfdc0b90d4fdec213a1e802,TRUE,done,FALSE,52613,52611,7318.7,52613,52613,11889.2,2502613,67,129,26089027,0,0,9.4,
8.219.103.216:9999,99.1,A,Regular,37c96efc20bee7ccecfc4a33d06290aa7c20411f930563c5cad666de778ec341,TRUE,done,FALSE,52691,52611,4534.3,52691,52691,8257.5,2502691,79,133,27443382,0,0,15.35,
8.222.137.45:9999,99.1,A,Regular,9e87a7034b52e68d838de84307d69fb1dfc216f9f99ed6834fb548feb5d730fe,TRUE,done,FALSE,52694,52611,8041.2,52694,52694,14335.1,2502694,75,134,27047911,0,0,9.06,
8.219.135.18:9999,99.1,A,Regular,29e40dd17ec53d70b6ffbbe5e1424a7a503651c7a7aff56acbe914cb05d88993,TRUE,done,FALSE,52698,52611,5843.9,52698,52698,11500.7,2502698,243,126,27091483,0,0,11.79,
139.59.29.173:9999,99.1,A,Regular,144a915c0348c5fcbbc8cc8b5f9ed76db2a73c63f21aba44038074c04d8c90b3,TRUE,done,FALSE,52682,52611,6983,52682,52682,12887.9,2502682,150,135,27310268,0,0,10.34,
8.219.175.17:9999,99.1,A,Regular,3a666edc89a0eaa17f4782ce1b5be5bd880029ec489a68d75eb658e23e176bf2,TRUE,done,FALSE,52701,52611,5428.1,52701,52701,9884.6,2502701,81,138,27394673,0,0,13.81,
206.189.132.224:9999,99.1,A,Regular,801bcc8abbf25dfb1ee30ddbb4729f6faa775e93115815133a31f71899c0c969,FALSE,done,FALSE,52653,52611,5069.2,52653,52653,8541.2,2502653,139,139,27501018,0,0,14.19,
157.245.193.129:9999,99,A,Regular,21176cc438ec4cdb7fd4478d8231a697fad30a459bac788a4210dddbfe7a149c,TRUE,done,FALSE,52655,52611,4395.7,52655,52655,8070,2502654,99,142,26888812,0,0,16.19,
139.59.56.7:9999,99,A,Regular,a1ba49819d0e6fe165bec3909944e8b3d14547e83b77fa5766d7112e45ff646b,TRUE,done,FALSE,52674,52611,8259.6,52674,52674,13911,2502674,195,141,27215949,0,0,9.35,
143.110.189.48:9999,99,A,Regular,36ed871611bfa0299ef1418777be30c58a63d326b291c56bb530387743f5d0d6,TRUE,done,FALSE,52665,52611,5987.4,52665,52665,10831.2,2502665,157,145,27383100,0,0,11.75,
134.209.146.189:9999,99,A,Regular,5cee58842255e2645b9210e9d90282dbbf9ba261228ac1c47cbbfaf6f92854f3,TRUE,done,FALSE,52685,52611,7411.1,52685,52685,13136,2502685,150,146,27577852,0,0,9.65,
139.59.58.57:9999,99,A,Regular,8f35120e8f886f246c603944fa353977a47d4bfb8331400e14a96ea83c2e5ff4,FALSE,done,FALSE,52687,52611,4780.3,52687,52687,8879,2502687,159,145,27505567,0,0,14.34,
139.59.22.95:9999,99,A,Regular,169c19876cb44fa9b2550140d485c9cbeabaf5fd1783f26b46224891f1d5237f,TRUE,done,FALSE,52678,52611,7742.7,52678,52678,14287.7,2502678,147,146,26622787,0,0,9.3,
178.128.221.170:9999,99,A,Regular,538aa9d521a00edccaa807c8ae2adb1f5033cb5f1eecdbdda3cbde881cf83f11,TRUE,done,FALSE,52645,52611,2613,52645,52645,4836.6,2502645,213,141,27210507,0,0,25.45,
8.222.145.217:9999,99,A,Regular,c54297da1882365fb010cf69089feb4a4b03818c6d6edb43f9f764884b0bc41e,TRUE,done,FALSE,52678,52611,6946.5,52678,52678,11600.5,2502678,948,69,27454541,0,0,12.09,
206.189.134.126:9999,99,A,Regular,df11eba76a5842f248999e8309d7d68f4114d49127beef5d7e56f9a3fd349aaf,TRUE,done,FALSE,52670,52611,7169.8,52670,52670,13292.6,2502670,143,147,27496015,0,0,9.95,
143.110.248.96:9999,99,A,Regular,cfcbf94521e342d2d5f4a205a78ab1bbf3c3ec865f2da2dd4460a82f44e034f7,TRUE,done,FALSE,52673,52611,4270.6,52673,52673,8733.8,2502671,149,147,26922753,0,0,14.54,
159.65.155.91:9999,99,A,Regular,79a3eaa056952d9c139507e71f15c25cad4d422106655e6a678da96deb81a19f,TRUE,done,FALSE,52665,52611,6952.9,52665,52665,13006.4,2502665,171,146,27564805,0,0,10.09,
134.209.156.141:9999,99,A,Regular,ed22b08d6cf0084e88e870d98c49ccfb45b390f44e707f5a4af6a7563fd2b548,TRUE,done,FALSE,52653,52611,7408.9,52653,52653,12404,2502653,150,148,26873502,0,0,10.45,
68.183.80.227:9999,99,A,Regular,28c10a76a2bedf0eab5ecc942876939ff02ca83126b1341b51d429aa3563eccc,TRUE,done,FALSE,52678,52611,7858.8,52678,52678,13277.2,2502678,147,148,27480647,0,0,9.55,
167.71.228.155:9999,99,A,Regular,7de779d94dee647f14b33f54364695ea187da875401ab9fada6101230c016eb9,TRUE,done,FALSE,52663,52611,9169.2,52663,52663,17015.4,2502663,172,146,27101223,0,0,7.92,
143.244.131.179:9999,99,A,Regular,5308f09b2ddd34c0345161233767486ba0e189cebcfefd1bb9d0071a1ef0844c,TRUE,done,FALSE,52634,52611,2961.7,52634,52634,5545.8,2502634,169,146,27222513,0,0,24.65,
139.59.30.197:9999,98.9,A,Regular,98b5a94c23a506f1c2b74b6c2c01ac6c4cbb03e44f1cf4ef3cb82b360dedf1dc,TRUE,done,FALSE,52687,52611,8077.2,52687,52687,14491.6,2502687,163,152,27343595,0,0,9.01,
139.59.39.142:9999,98.9,A,Regular,623162a18e9b697e05f9b4c23281397cbda559ae19df91ec0ca38580ba9f91b7,TRUE,done,FALSE,52684,52611,6394.5,52684,52684,11431.2,2502684,156,154,27379433,0,0,12.14,
143.110.183.99:9999,98.9,A,Regular,ea74cd7a95ba29a2a94ca82648c5357a1d8c2b92103898b4d2bd8f887198d474,TRUE,done,FALSE,52638,52611,5619.3,52638,52638,9669,2502638,167,154,27233251,0,0,13.82,
178.128.116.77:9999,98.9,A,Regular,cef0edb14bea1f508c2a80e51bd9fb84837b98fcb744938cc5be105ae16e1f37,FALSE,done,FALSE,52658,52611,5033.2,52658,52658,9307.1,2502658,92,158,27157745,0,0,12.99,
143.110.250.167:9999,98.8,A,Regular,e63b7ba75f4090c025c60641115a3d08e9dae3b9ba0efbf47d4654b8330da6af,TRUE,done,FALSE,52655,52611,5501.1,52655,52655,10272.8,2502655,171,157,27472451,0,0,12.63,
159.65.147.79:9999,98.8,A,Regular,53b2a9cd42c98b5351d4bb0e61cfe562a9ffc19eb7b865e40762caaab760b054,TRUE,done,FALSE,52653,52611,4456.1,52653,52653,8489.8,2502653,159,158,27261924,0,0,15.94,
165.22.208.146:9999,98.8,A,Regular,b8efb0523a5d489dea275e2943faf6f39e1dea58956eb97499cb62f22f44e7b1,TRUE,done,FALSE,52678,52611,6047.8,52678,52678,10717.8,2502678,157,158,27536111,0,0,11.81,
128.199.22.78:9999,98.8,A,Regular,b3fdb2e1026db5759b763a2602a15218f0ed41cfe6870656d9e1d70b435772b6,TRUE,done,FALSE,52680,52611,6819.6,52680,52680,12445,2502680,277,149,27582841,0,0,10.85,
139.59.4.172:9999,98.7,A,Regular,031c41d232f5448efb502ac36cf7aef7b350d6877097ca22cc63c9fe069f97e9,TRUE,done,FALSE,52687,52611,5610.8,52687,52687,8961.4,2502687,145,171,27434699,0,0,13.82,
143.110.250.48:9999,98.7,A,Regular,9850902a759108d9748b38c515b27a59af3377d65dc612100bb592855f8988bb,TRUE,done,FALSE,52655,52611,3141.5,52655,52655,6039.7,2502655,171,169,26678513,0,0,23.48,
167.172.70.187:9999,98.6,A,Regular,04c0362bbfe8d145646cb221bb842dc60e5005caf568272b0e8de18bf192360d,TRUE,done,FALSE,52617,52611,2346.7,52617,52617,4452.2,2502616,108,65,27000103,0,0,26.43,
64.227.165.75:9999,98.6,A,Regular,4ee2ce5a5214eee4a9d40da3f2133d00e395b5b1871ea112ef191ef02b89b480,TRUE,done,FALSE,52653,52611,5679.3,52653,52653,10127.2,2502653,172,180,26920507,0,0,13.07,
8.219.104.151:9999,98.6,A,Regular,baf26adb499a67f46a79d98612809154ba47971035535ede90f42b1606cfc705,TRUE,done,FALSE,52645,52611,4913.9,52645,52645,9003.7,2502645,87,183,27267445,0,0,14.02,
68.183.92.68:9999,98.6,A,Regular,8fcfda67d4713276b203df75f06edd717cf05b8a38787580a499501a3fce0af8,TRUE,done,FALSE,52680,52611,5810.8,52680,52680,9675.8,2502680,172,181,27437040,0,0,12.68,
159.223.60.121:9999,98.5,A,Regular,5c88914208b024d888912ffa42429b34ba4bc52a1c5eada0fb0cd800e55cec7b,TRUE,done,FALSE,52653,52611,4428,52653,52653,7618.4,2502653,73,188,27267251,0,0,17.9,
165.232.187.22:9999,98.5,A,Regular,da08fc58f3895e7fc2c5a8d89ffb2e3a2d627607f9667000c04b24e1fb40f64f,TRUE,done,FALSE,52634,52611,6426.7,52634,52634,11032.8,2502634,294,174,27245056,0,0,11.41,
167.71.229.90:9999,98.5,A,Regular,601507423e139e43bdc5dd518e9f18a64fc5b283b26c968a0e1601723fac6597,TRUE,done,FALSE,52660,52611,8808.2,52660,52660,14914.9,2502660,178,189,27345961,0,0,8.99,
103.214.68.30:9999,98.4,A,Evo,238104e898dc49d4b2471b45551be8c38b4818a10528a49240299cb63b956da2,TRUE,done,FALSE,52641,52611,2995,52641,52641,5516.8,2502641,204,195,27148983,0,0,21.22,
103.214.68.131:9999,98.4,A,Evo,ee6e399f184e23749bdcb980c3ad2c76976a5b76f32e8553bc6d46d5befe8472,TRUE,done,FALSE,52638,52611,6942.5,52638,52638,12372.2,2502638,205,197,27333399,0,0,11.75,
45.77.11.194:9999,98.3,A,Evo,e528059f2fa1ebee45103e08ed506c8c5052fbfb9d40a2a8e5aa1e8e1b0f574a,TRUE,done,FALSE,52660,52611,8491.6,52660,52660,15277.2,2502660,211,203,27068196,0,0,8.82,
8.219.244.159:9999,98.3,A,Regular,37558d5ddaab688041ca326c61fd3f5d8cc3e03437bbc29483a93cf82b21256e,TRUE,done,FALSE,52694,52611,5512.4,52694,52694,10266.9,2502694,73,211,27464239,0,0,12.12,
142.93.215.115:9999,98.2,A,Regular,cda1729d6837108ff4f130768c7a917ccefc029d76d0efc859c4ecd224fee56c,TRUE,done,FALSE,52665,52611,8674.3,52665,52665,16133.3,2502665,216,211,27408360,0,0,8.77,
142.93.216.91:9999,98.2,A,Regular,ccf6b7e677c3e2dfe28b011ff70d9c82486a0434ddf79c10e80159c6427e984c,TRUE,done,FALSE,52659,52611,6798.9,52659,52659,11503.2,2502659,243,210,27374085,0,0,12.37,
45.63.120.66:9999,98.2,A,Regular,db0d8f070a87e2054e0ac8886288cf27a5cc6b6a0ad0a17d41e3590038402bd8,TRUE,done,FALSE,52655,52611,6725.1,52655,52655,10225.9,2502655,227,211,27020715,0,0,12.33,
45.32.35.170:9999,98.2,A,Regular,9e0eeecf3a8e8be20005f0142a5960587e5755cde73335eebc885cb22f43df54,TRUE,done,FALSE,52665,52611,8217.6,52665,52665,11827.3,2502665,243,211,27178649,0,0,10.72,
159.89.174.239:9999,98.2,A,Regular,d87036602d8c3a6e6646ff9d5e48f8677ed03ae3e3f2a579baee8e38e316b0d7,TRUE,done,FALSE,52666,52611,7031.6,52666,52666,12703.9,2502666,339,202,27063830,0,0,10.34,
202.182.105.95:9999,98.2,A,Regular,42cdc79e82ae0749713151913c3aeebdb515b3d94370d5ef98b91f3ff05d3453,TRUE,done,FALSE,52634,52611,8258.4,52634,52634,14998.2,2502634,219,215,26795740,0,0,8.78,
167.71.227.82:9999,98.2,A,Regular,5d62071695c4ba803830d2ffd1ff83b621195c8009dd490ede21d07cf25e9168,TRUE,done,FALSE,52650,52611,7765.3,52650,52650,14777.5,2502650,232,214,27558499,0,0,8.95,
202.182.115.161:9999,98.2,A,Regular,da80793e685c463d68e821194a7a7a410b697eb97fc54c0904d6e0156c33c0db,TRUE,done,FALSE,52642,52611,3926.5,52642,52642,6491,2502642,221,216,26803835,0,0,18.8,
172.238.7.25:9999,98.2,A,Evo,eb010dbb2232acc0e206c6a6ff51c946ca5f317881c0dc6150f3543cb814d036,TRUE,done,FALSE,52630,52611,3481.8,52630,52630,6781.3,2502629,235,215,26621365,0,0,20,
206.189.143.107:9999,98.2,A,Regular,e2ec74a2cdb9f171474760bdb7daad1fba79e197eb89542257f86a7609b4e2fa,TRUE,done,FALSE,52677,52611,10039.9,52677,52677,17552.2,2502677,1001,142,27319733,0,0,8.2,
139.84.170.10:9999,98.1,A,Evo,a9c24febd548ea2b606b279289e2ab88acba9975569739d9d94a3999db3e0fa2,TRUE,done,FALSE,52653,52611,5787,52653,52653,9554.9,2502653,223,221,26991364,0,0,13.3,
134.209.158.119:9999,98.1,A,Regular,12a7fa77b21fc8eaa20ef59deb7de95495594a0d886c1f1dcdce888118f07d95,TRUE,done,FALSE,52676,52611,8028,52676,52676,14288.1,2502675,177,226,26841553,0,0,9.17,
108.160.140.103:9999,98.1,A,Regular,e65fecad84fbc81f866fe799cabc9fa2f29a9f393dcacdc782b19a295714f481,TRUE,done,FALSE,52648,52611,3103.2,52648,52648,5856.6,2502648,228,226,26840601,0,0,21.28,
45.76.111.111:9999,98.1,A,Regular,311f7b540e8d16168bb7b011fb8c65bb875c4679883e20382449faf0b3fb5444,TRUE,done,FALSE,52673,52611,5135.1,52673,52673,8910.1,2502673,237,226,26871468,0,0,14.42,
45.76.205.140:9999,98,A,Regular,876cd2276ba6acfbfd4f4638806925a0eb9dff1b5e89089726cd45e24521e549,TRUE,done,FALSE,52674,52611,9072.7,52674,52674,16950.2,2502674,229,228,26871964,0,0,8.09,
43.167.239.145:9999,98,A,Evo,7b9765de8e7a78d8c9be11c126a1adb21a77e46b4cfeeeb8fa2064e26464d188,TRUE,done,FALSE,52639,52611,6311.4,52639,52639,11340.2,2502639,242,230,27114681,0,0,11.55,
139.59.3.197:9999,98,A,Regular,10040e01af192992ce752945b80e16754ca2ac6d2651dad78aa9e5b30903f761,TRUE,done,FALSE,52674,52611,5542.3,52674,52674,10267.1,2502674,156,240,26952993,0,0,12.39,
158.247.208.247:9999,97.9,A,Evo,37412b5c4dad2b15695680f6cb53a8cabb2237bb5a5a2f7616bc34e6201ef33c,TRUE,done,FALSE,52631,52611,4439.8,52630,52630,9001.3,2502630,267,239,26812338,0,0,14.58,
158.247.247.241:9999,97.9,A,Evo,2687e3ef52db62982d094bb5e752a0df432abdd90b6a1e17d6de79a9a76cc78b,TRUE,done,FALSE,52640,52611,7784.3,52640,52640,14149.2,2502640,253,242,26908593,0,0,9.46,
206.245.167.74:9999,97.8,A,Evo,18142ae8d2b6df6bd9ded297c1b499b6ae8c2d97853c0860709c9e0d74d255b0,TRUE,done,FALSE,52642,52611,6355.7,52642,52642,11831.3,2502642,245,249,27555723,0,0,11.48,
85.155.188.138:9999,97.8,A,Regular,fe6dbf974d6ef5855e9793190a150ed4eacecfa552eafceaccf5f226dae8d083,TRUE,done,FALSE,52639,52611,6674.8,52639,52639,11580,2502639,250,249,27099078,0,0,11.16,
8.219.90.201:9999,97.8,A,Regular,deb2d809330f20642adef45cbe63a8ab469b263e03ff3c3b9b3230f930c0d287,TRUE,done,FALSE,52696,52611,4863,52696,52696,9308.2,2502696,67,261,26989871,0,0,14.07,
85.209.241.83:9999,97.7,A,Regular,6b9bb6f912c39e21c4885b5a022309137d8fc74695b04fa1f430217d41b9a2d3,TRUE,done,FALSE,52702,52611,4621.9,52702,52702,8236.5,2502702,422,242,26264244,0,0,15.64,
85.209.241.51:9999,97.6,A,Regular,09cbbab8900a7f2ab24a641f3f75586b1e32ca1d1b93a9ff626df85606c026c6,TRUE,done,FALSE,52702,52611,5984.3,52702,52702,10037.3,2502702,419,246,26934002,0,0,13.87,
